tag,step,wall_time,value
env/win_rate(通關率),6619136,1767851337.7628021,0.49000000953674316
env/win_rate(通關率),6651904,1767851341.701503,0.5299999713897705
env/win_rate(通關率),6684672,1767851345.6731632,0.5799999833106995
env/win_rate(通關率),6717440,1767851349.560387,0.550000011920929
env/win_rate(通關率),6750208,1767851353.5039809,0.5400000214576721
env/win_rate(通關率),6782976,1767851357.4343462,0.5400000214576721
env/win_rate(通關率),6815744,1767851361.2815995,0.5199999809265137
env/win_rate(通關率),6848512,1767851365.1255405,0.47999998927116394
env/win_rate(通關率),6881280,1767851369.1308281,0.5
env/win_rate(通關率),6914048,1767851373.0831103,0.4699999988079071
env/win_rate(通關率),6946816,1767851376.9331527,0.4699999988079071
env/win_rate(通關率),6979584,1767851380.8888044,0.49000000953674316
env/win_rate(通關率),7012352,1767851384.8043604,0.5
env/win_rate(通關率),7045120,1767851388.6258478,0.5099999904632568
env/win_rate(通關率),7077888,1767851392.4364486,0.5299999713897705
env/win_rate(通關率),7110656,1767851396.205339,0.5600000023841858
env/win_rate(通關率),7143424,1767851400.0019038,0.5600000023841858
env/win_rate(通關率),7176192,1767851403.8091478,0.6000000238418579
env/win_rate(通關率),7208960,1767851407.556572,0.5899999737739563
env/win_rate(通關率),7241728,1767851411.3092682,0.6299999952316284
env/win_rate(通關率),7274496,1767851415.177134,0.6200000047683716
env/win_rate(通關率),7307264,1767851418.9848976,0.6499999761581421
env/win_rate(通關率),7340032,1767851422.7503793,0.6499999761581421
env/win_rate(通關率),7372800,1767851426.6533804,0.6399999856948853
env/win_rate(通關率),7405568,1767851430.4099774,0.6299999952316284
env/win_rate(通關率),7438336,1767851434.2522728,0.6100000143051147
env/win_rate(通關率),7471104,1767851438.0266423,0.6299999952316284
env/win_rate(通關率),7503872,1767851441.8613071,0.6200000047683716
env/win_rate(通關率),7536640,1767851445.6970434,0.6100000143051147
env/win_rate(通關率),7569408,1767851449.6036465,0.6299999952316284
env/win_rate(通關率),7602176,1767851453.3829386,0.6299999952316284
env/win_rate(通關率),7634944,1767851457.202003,0.6100000143051147
env/win_rate(通關率),7667712,1767851461.0313587,0.6000000238418579
env/win_rate(通關率),7700480,1767851464.834783,0.6000000238418579
env/win_rate(通關率),7733248,1767851468.6625133,0.6299999952316284
env/win_rate(通關率),7766016,1767851472.5622845,0.5799999833106995
env/win_rate(通關率),7798784,1767851476.4400105,0.5699999928474426
env/win_rate(通關率),7831552,1767851480.220457,0.5299999713897705
env/win_rate(通關率),7864320,1767851484.0781865,0.5
env/win_rate(通關率),7897088,1767851487.9261947,0.5
env/win_rate(通關率),7929856,1767851491.717675,0.5099999904632568
env/win_rate(通關率),7962624,1767851495.5764532,0.5
env/win_rate(通關率),7995392,1767851499.3429677,0.5
env/win_rate(通關率),8000000,1767851506.12033,0.49000000953674316
env/win_rate(通關率),8028160,1767851509.486613,0.49000000953674316
env/win_rate(通關率),8060928,1767851513.3896632,0.5
env/win_rate(通關率),8093696,1767851517.216103,0.5099999904632568
env/win_rate(通關率),8126464,1767851521.0065434,0.5299999713897705
env/win_rate(通關率),8159232,1767851524.8318646,0.5299999713897705
env/win_rate(通關率),8192000,1767851528.6107416,0.5299999713897705
env/win_rate(通關率),8224768,1767851532.4548416,0.5199999809265137
env/win_rate(通關率),8257536,1767851536.3604865,0.5299999713897705
env/win_rate(通關率),8290304,1767851540.1405644,0.5299999713897705
env/win_rate(通關率),8323072,1767851543.9752173,0.49000000953674316
env/win_rate(通關率),8355840,1767851547.7974606,0.46000000834465027
env/win_rate(通關率),8388608,1767851551.5882347,0.44999998807907104
env/win_rate(通關率),8421376,1767851555.4249458,0.46000000834465027
env/win_rate(通關率),8454144,1767851559.163552,0.49000000953674316
env/win_rate(通關率),8486912,1767851562.9092748,0.47999998927116394
env/win_rate(通關率),8519680,1767851566.6495507,0.4699999988079071
env/win_rate(通關率),8552448,1767851570.5102527,0.44999998807907104
env/win_rate(通關率),8585216,1767851574.3190894,0.46000000834465027
env/win_rate(通關率),8617984,1767851578.10446,0.4699999988079071
env/win_rate(通關率),8650752,1767851581.9328792,0.46000000834465027
env/win_rate(通關率),8683520,1767851585.6849768,0.4399999976158142
env/win_rate(通關率),8716288,1767851589.452577,0.38999998569488525
env/win_rate(通關率),8749056,1767851593.3209686,0.38999998569488525
env/win_rate(通關率),8781824,1767851597.117463,0.4399999976158142
env/win_rate(通關率),8814592,1767851600.8884895,0.3799999952316284
env/win_rate(通關率),8847360,1767851604.7922852,0.36000001430511475
env/win_rate(通關率),8880128,1767851608.6254165,0.3400000035762787
env/win_rate(通關率),8912896,1767851612.5267959,0.36000001430511475
env/win_rate(通關率),8945664,1767851616.3148751,0.4000000059604645
env/win_rate(通關率),8978432,1767851620.060589,0.38999998569488525
env/win_rate(通關率),9011200,1767851623.9150236,0.38999998569488525
env/win_rate(通關率),9043968,1767851627.6861043,0.3700000047683716
env/win_rate(通關率),9076736,1767851631.4564013,0.41999998688697815
env/win_rate(通關率),9109504,1767851635.3077714,0.46000000834465027
env/win_rate(通關率),9142272,1767851639.1065817,0.49000000953674316
env/win_rate(通關率),9175040,1767851642.8536239,0.5
env/win_rate(通關率),9207808,1767851646.7242799,0.49000000953674316
env/win_rate(通關率),9240576,1767851650.5223844,0.5
env/win_rate(通關率),9273344,1767851654.3266377,0.5
env/win_rate(通關率),9306112,1767851658.1292422,0.5099999904632568
env/win_rate(通關率),9338880,1767851661.9003403,0.5099999904632568
env/win_rate(通關率),9371648,1767851665.6797972,0.47999998927116394
env/win_rate(通關率),9404416,1767851669.5427177,0.46000000834465027
env/win_rate(通關率),9437184,1767851673.3655446,0.41999998688697815
env/win_rate(通關率),9469952,1767851677.180017,0.4099999964237213
env/win_rate(通關率),9502720,1767851680.9703443,0.4000000059604645
env/win_rate(通關率),9535488,1767851684.754203,0.41999998688697815
env/win_rate(通關率),9568256,1767851688.5870562,0.4399999976158142
env/win_rate(通關率),9600000,1767851698.600738,0.46000000834465027
env/win_rate(通關率),9601024,1767851698.7403507,0.46000000834465027
env/win_rate(通關率),9633792,1767851702.5447552,0.5
env/win_rate(通關率),9666560,1767851706.3297298,0.5299999713897705
env/win_rate(通關率),9699328,1767851710.1771321,0.5199999809265137
env/win_rate(通關率),9732096,1767851713.9104607,0.5400000214576721
env/win_rate(通關率),9764864,1767851717.6755009,0.5600000023841858
env/win_rate(通關率),9797632,1767851721.4707024,0.550000011920929
env/win_rate(通關率),9830400,1767851725.2913725,0.550000011920929
env/win_rate(通關率),9863168,1767851729.1063426,0.5
env/win_rate(通關率),9895936,1767851732.8964748,0.5099999904632568
env/win_rate(通關率),9928704,1767851736.723532,0.5099999904632568
env/win_rate(通關率),9961472,1767851740.5198991,0.49000000953674316
env/win_rate(通關率),9994240,1767851744.2771597,0.46000000834465027
env/win_rate(通關率),10027008,1767851748.0839155,0.44999998807907104
env/win_rate(通關率),10059776,1767851751.8725479,0.4699999988079071
env/win_rate(通關率),10092544,1767851755.6664157,0.49000000953674316
env/win_rate(通關率),10125312,1767851759.5029423,0.49000000953674316
env/win_rate(通關率),10158080,1767851763.2659757,0.49000000953674316
env/win_rate(通關率),10190848,1767851767.0469668,0.49000000953674316
env/win_rate(通關率),10223616,1767851770.8760586,0.49000000953674316
env/win_rate(通關率),10256384,1767851774.7005332,0.5199999809265137
env/win_rate(通關率),10289152,1767851778.5006182,0.5
env/win_rate(通關率),10321920,1767851782.3109753,0.46000000834465027
env/win_rate(通關率),10354688,1767851786.103872,0.4099999964237213
env/win_rate(通關率),10387456,1767851789.889282,0.38999998569488525
env/win_rate(通關率),10420224,1767851793.661537,0.3700000047683716
env/win_rate(通關率),10452992,1767851797.5050159,0.3799999952316284
env/win_rate(通關率),10485760,1767851801.2503831,0.3799999952316284
env/win_rate(通關率),10518528,1767851805.0712113,0.36000001430511475
env/win_rate(通關率),10551296,1767851808.8688548,0.36000001430511475
env/win_rate(通關率),10584064,1767851812.6389425,0.3700000047683716
env/win_rate(通關率),10616832,1767851816.490222,0.3799999952316284
env/win_rate(通關率),10649600,1767851820.25121,0.41999998688697815
env/win_rate(通關率),10682368,1767851824.0040731,0.4099999964237213
env/win_rate(通關率),10715136,1767851827.861113,0.4000000059604645
env/win_rate(通關率),10747904,1767851831.6708193,0.3799999952316284
env/win_rate(通關率),10780672,1767851835.4792118,0.4099999964237213
env/win_rate(通關率),10813440,1767851839.280336,0.4099999964237213
env/win_rate(通關率),10846208,1767851843.065974,0.44999998807907104
env/win_rate(通關率),10878976,1767851846.8648553,0.4699999988079071
env/win_rate(通關率),10911744,1767851850.6482563,0.44999998807907104
env/win_rate(通關率),10944512,1767851854.4339461,0.4399999976158142
env/win_rate(通關率),10977280,1767851858.2310927,0.44999998807907104
env/win_rate(通關率),11010048,1767851862.1134384,0.4699999988079071
env/win_rate(通關率),11042816,1767851865.956484,0.4699999988079071
env/win_rate(通關率),11075584,1767851869.897537,0.44999998807907104
env/win_rate(通關率),11108352,1767851873.7397423,0.4099999964237213
env/win_rate(通關率),11141120,1767851877.6540227,0.3799999952316284
env/win_rate(通關率),11173888,1767851881.5055263,0.38999998569488525
env/win_rate(通關率),11200000,1767851890.859954,0.3799999952316284
env/win_rate(通關率),11206656,1767851891.719144,0.3799999952316284
env/win_rate(通關率),11239424,1767851895.6584544,0.36000001430511475
env/win_rate(通關率),11272192,1767851899.437363,0.3700000047683716
env/win_rate(通關率),11304960,1767851903.2367744,0.3799999952316284
env/win_rate(通關率),11337728,1767851907.0456638,0.3700000047683716
env/win_rate(通關率),11370496,1767851910.8145862,0.4000000059604645
env/win_rate(通關率),11403264,1767851914.5965257,0.3799999952316284
env/win_rate(通關率),11436032,1767851918.434133,0.3799999952316284
env/win_rate(通關率),11468800,1767851922.2353313,0.3400000035762787
env/win_rate(通關率),11501568,1767851926.0057366,0.30000001192092896
env/win_rate(通關率),11534336,1767851929.8337362,0.28999999165534973
env/win_rate(通關率),11567104,1767851933.6304746,0.30000001192092896
env/win_rate(通關率),11599872,1767851937.4094367,0.30000001192092896
env/win_rate(通關率),11632640,1767851941.2539635,0.27000001072883606
env/win_rate(通關率),11665408,1767851945.0449657,0.27000001072883606
env/win_rate(通關率),11698176,1767851948.827807,0.2800000011920929
env/win_rate(通關率),11730944,1767851952.6740668,0.23999999463558197
env/win_rate(通關率),11763712,1767851956.4674273,0.23999999463558197
env/win_rate(通關率),11796480,1767851960.358683,0.25
env/win_rate(通關率),11829248,1767851964.2478104,0.25999999046325684
env/win_rate(通關率),11862016,1767851968.0738328,0.33000001311302185
env/win_rate(通關率),11894784,1767851971.9493694,0.3199999928474426
env/win_rate(通關率),11927552,1767851975.8429923,0.3499999940395355
env/win_rate(通關率),11960320,1767851979.655874,0.3499999940395355
env/win_rate(通關率),11993088,1767851983.4819186,0.36000001430511475
env/win_rate(通關率),12025856,1767851987.3343585,0.3400000035762787
env/win_rate(通關率),12058624,1767851991.2070632,0.27000001072883606
env/win_rate(通關率),12091392,1767851995.0093503,0.25999999046325684
env/win_rate(通關率),12124160,1767851998.8575733,0.2800000011920929
env/win_rate(通關率),12156928,1767852002.723118,0.30000001192092896
env/win_rate(通關率),12189696,1767852006.6192544,0.3199999928474426
env/win_rate(通關率),12222464,1767852010.4443982,0.33000001311302185
env/win_rate(通關率),12255232,1767852014.2415743,0.33000001311302185
env/win_rate(通關率),12288000,1767852018.0783741,0.3400000035762787
env/win_rate(通關率),12320768,1767852021.9408715,0.36000001430511475
env/win_rate(通關率),12353536,1767852025.8486497,0.3700000047683716
env/win_rate(通關率),12386304,1767852029.716671,0.3499999940395355
env/win_rate(通關率),12419072,1767852033.6132348,0.3400000035762787
env/win_rate(通關率),12451840,1767852037.411729,0.3400000035762787
env/win_rate(通關率),12484608,1767852041.2448833,0.38999998569488525
env/win_rate(通關率),12517376,1767852045.0343423,0.38999998569488525
env/win_rate(通關率),12550144,1767852048.8760827,0.33000001311302185
env/win_rate(通關率),12582912,1767852052.7375727,0.30000001192092896
env/win_rate(通關率),12615680,1767852056.60109,0.3199999928474426
env/win_rate(通關率),12648448,1767852060.4723964,0.28999999165534973
env/win_rate(通關率),12681216,1767852064.3369222,0.23000000417232513
env/win_rate(通關率),12713984,1767852068.303477,0.20999999344348907
env/win_rate(通關率),12746752,1767852072.1466877,0.2199999988079071
env/win_rate(通關率),12779520,1767852076.0867941,0.20000000298023224
env/win_rate(通關率),12800000,1767852083.843321,0.17000000178813934
env/win_rate(通關率),12812288,1767852085.342652,0.18000000715255737
env/win_rate(通關率),12845056,1767852089.3506994,0.17000000178813934
env/win_rate(通關率),12877824,1767852093.240537,0.20000000298023224
env/win_rate(通關率),12910592,1767852097.047181,0.20999999344348907
env/win_rate(通關率),12943360,1767852100.8524952,0.23000000417232513
env/win_rate(通關率),12976128,1767852104.6656787,0.2199999988079071
env/win_rate(通關率),13008896,1767852108.5615203,0.23999999463558197
env/win_rate(通關率),13041664,1767852112.3818095,0.2199999988079071
env/win_rate(通關率),13074432,1767852116.144301,0.23000000417232513
env/win_rate(通關率),13107200,1767852119.9847195,0.20000000298023224
env/win_rate(通關率),13139968,1767852123.7673254,0.20000000298023224
env/win_rate(通關率),13172736,1767852127.555611,0.20999999344348907
env/win_rate(通關率),13205504,1767852131.4294608,0.25999999046325684
env/win_rate(通關率),13238272,1767852135.2610745,0.25
env/win_rate(通關率),13271040,1767852139.1296704,0.3199999928474426
env/win_rate(通關率),13303808,1767852142.939284,0.3499999940395355
env/win_rate(通關率),13336576,1767852146.6933453,0.36000001430511475
env/win_rate(通關率),13369344,1767852150.5655675,0.38999998569488525
env/win_rate(通關率),13402112,1767852154.337042,0.4099999964237213
env/win_rate(通關率),13434880,1767852158.1100445,0.41999998688697815
env/win_rate(通關率),13467648,1767852161.9528158,0.41999998688697815
env/win_rate(通關率),13500416,1767852165.7732508,0.46000000834465027
env/win_rate(通關率),13533184,1767852169.5396895,0.4699999988079071
env/win_rate(通關率),13565952,1767852173.3529642,0.4699999988079071
env/win_rate(通關率),13598720,1767852177.1586583,0.47999998927116394
env/win_rate(通關率),13631488,1767852180.9323645,0.49000000953674316
env/win_rate(通關率),13664256,1767852184.7686446,0.47999998927116394
env/win_rate(通關率),13697024,1767852188.5371807,0.5099999904632568
env/win_rate(通關率),13729792,1767852192.3260584,0.5299999713897705
env/win_rate(通關率),13762560,1767852196.1565945,0.5299999713897705
env/win_rate(通關率),13795328,1767852199.9392993,0.5199999809265137
env/win_rate(通關率),13828096,1767852203.7457683,0.5
env/win_rate(通關率),13860864,1767852207.5603771,0.47999998927116394
env/win_rate(通關率),13893632,1767852211.3222716,0.46000000834465027
env/win_rate(通關率),13926400,1767852215.117207,0.4399999976158142
env/win_rate(通關率),13959168,1767852218.9593084,0.38999998569488525
env/win_rate(通關率),13991936,1767852222.7497587,0.3799999952316284
env/win_rate(通關率),14024704,1767852226.5376217,0.3400000035762787
env/win_rate(通關率),14057472,1767852230.341306,0.3400000035762787
env/win_rate(通關率),14090240,1767852234.1532724,0.3700000047683716
